部門コード,部門名,勘定科目コード,勘定科目名,補助科目コード,補助科目名,前残,借方金額,貸方金額,残高
9232,ｴｰﾃﾞｨｰﾊﾟｰﾄﾅｰｽﾞ,515,業務委託売上,,差額(科目 - 合計),,,,0
9235,ｲﾝﾀｰｽﾍﾟｰｽ,515,業務委託売上,6905,ｲﾝﾀｰｽﾍﾟｰｽ,720245,0,114995,835240
9235,ｲﾝﾀｰｽﾍﾟｰｽ,515,業務委託売上,,合計,720245,0,114995,835240
9235,ｲﾝﾀｰｽﾍﾟｰｽ,515,業務委託売上,,差額(科目 - 合計),,,,0
9238,でんきち,515,業務委託売上,6975,でんきち,2351239,0,386630,2737869
9238,でんきち,515,業務委託売上,,合計,2351239,0,386630,2737869
9238,でんきち,515,業務委託売上,,差額(科目 - 合計),,,,0
9239,㈱ｱｸｾﾙ,515,業務委託売上,6A07,㈱ｱｸｾﾙ,765049,0,415865,1180914
9239,㈱ｱｸｾﾙ,515,業務委託売上,,合計,765049,0,415865,1180914
9239,㈱ｱｸｾﾙ,515,業務委託売上,,差額(科目 - 合計),,,,0
9240,ﾎｯﾄﾘﾝｸ,515,業務委託売上,6879,ﾎｯﾄﾘﾝｸ,4850000,0,800000,5650000
9240,ﾎｯﾄﾘﾝｸ,515,業務委託売上,,合計,4850000,0,800000,5650000
9240,ﾎｯﾄﾘﾝｸ,515,業務委託売上,,差額(科目 - 合計),,,,0
9246,ｱｶｳﾝﾃｨﾝｸﾞﾌｫｰｽ税理士法人,515,業務委託売上,6884,ｱｶｳﾝﾃｨﾝｸﾞﾌｫｰｽ,336000,0,56000,392000
9246,ｱｶｳﾝﾃｨﾝｸﾞﾌｫｰｽ税理士法人,515,業務委託売上,,合計,336000,0,56000,392000
9246,ｱｶｳﾝﾃｨﾝｸﾞﾌｫｰｽ税理士法人,515,業務委託売上,,差額(科目 - 合計),,,,0
924B,ｼｯｸ･ｼﾞｬﾊﾟﾝ,515,業務委託売上,6960,ｼｯｸ･ｼﾞｬﾊﾟﾝ,5880000,0,980000,6860000
924B,ｼｯｸ･ｼﾞｬﾊﾟﾝ,515,業務委託売上,,合計,5880000,0,980000,6860000
924B,ｼｯｸ･ｼﾞｬﾊﾟﾝ,515,業務委託売上,,差額(科目 - 合計),,,,0
924D,ﾎﾟｰﾄ㈱,515,業務委託売上,6968,ﾎﾟｰﾄ株式会社,4800000,0,800000,5600000
924D,ﾎﾟｰﾄ㈱,515,業務委託売上,,合計,4800000,0,800000,5600000
924D,ﾎﾟｰﾄ㈱,515,業務委託売上,,差額(科目 - 合計),,,,0
924E,ｸﾛｽｺﾝﾊﾟｽ,515,業務委託売上,6969,ｸﾛｽｺﾝﾊﾟｽ,600000,0,100000,700000
924E,ｸﾛｽｺﾝﾊﾟｽ,515,業務委託売上,,合計,600000,0,100000,700000
924E,ｸﾛｽｺﾝﾊﾟｽ,515,業務委託売上,,差額(科目 - 合計),,,,0
924H,ﾄﾘﾄﾞｰﾙﾋﾞｼﾞﾈｽｿﾘｭｰｼｮﾝｽﾞ,515,業務委託売上,6A02,㈱ﾄﾘﾄﾞｰﾙﾋﾞｼﾞﾈｽ,7826000,0,0,7826000
924H,ﾄﾘﾄﾞｰﾙﾋﾞｼﾞﾈｽｿﾘｭｰｼｮﾝｽﾞ,515,業務委託売上,,合計,7826000,0,0,7826000
924H,ﾄﾘﾄﾞｰﾙﾋﾞｼﾞﾈｽｿﾘｭｰｼｮﾝｽﾞ,515,業務委託売上,,差額(科目 - 合計),,,,0
924I,成徳学園,515,業務委託売上,6A12,成徳学園,110319,0,10130,120449
924I,成徳学園,515,業務委託売上,,合計,110319,0,10130,120449
924I,成徳学園,515,業務委託売上,,差額(科目 - 合計),,,,0
924J,㈱ｶｶｸｺﾑ,515,業務委託売上,6A16,㈱ｶｶｸｺﾑ,4878000,0,3700000,8578000
924J,㈱ｶｶｸｺﾑ,515,業務委託売上,,合計,4878000,0,3700000,8578000
924J,㈱ｶｶｸｺﾑ,515,業務委託売上,,差額(科目 - 合計),,,,0
924K,ﾋﾞｱﾒｶﾆｸｽ㈱,515,業務委託売上,6A22,ﾋﾞｱﾒｶﾆｸｽ㈱,8400000,0,700000,9100000
924K,ﾋﾞｱﾒｶﾆｸｽ㈱,515,業務委託売上,,合計,8400000,0,700000,9100000
924K,ﾋﾞｱﾒｶﾆｸｽ㈱,515,業務委託売上,,差額(科目 - 合計),,,,0
924L,茨城地区会,515,業務委託売上,6A26,ｴﾈﾙｷﾞｰ管理指定,314400,0,25250,339650
924L,茨城地区会,515,業務委託売上,,合計,314400,0,25250,339650
924L,茨城地区会,515,業務委託売上,,差額(科目 - 合計),,,,0
924M,ﾛｰﾀｼｱ製薬,515,業務委託売上,6A42,ﾛｰﾀｼｱ製薬,2051300,0,2979400,5030700
924M,ﾛｰﾀｼｱ製薬,515,業務委託売上,,合計,2051300,0,2979400,5030700
924M,ﾛｰﾀｼｱ製薬,515,業務委託売上,,差額(科目 - 合計),,,,0
924N,大森電機工業,515,業務委託売上,6A47,大森電機工業,235000,0,0,235000
924N,大森電機工業,515,業務委託売上,,合計,235000,0,0,235000
924N,大森電機工業,515,業務委託売上,,差額(科目 - 合計),,,,0
924P,ｱｼｽﾄ,515,業務委託売上,6863,ｱｼｽﾄ,111200,0,38900,150100
924P,ｱｼｽﾄ,515,業務委託売上,,合計,111200,0,38900,150100
924P,ｱｼｽﾄ,515,業務委託売上,,差額(科目 - 合計),,,,0
924Q,Twelve,515,業務委託売上,6178,Twelve,60000,0,0,60000
924Q,Twelve,515,業務委託売上,,合計,60000,0,0,60000
924Q,Twelve,515,業務委託売上,,差額(科目 - 合計),,,,0
924R,ｼﾞｪｲﾘｰｽ,515,業務委託売上,7258,ｼﾞｪｲﾘｰｽ,596915,0,790685,1387600
924R,ｼﾞｪｲﾘｰｽ,515,業務委託売上,,合計,596915,0,790685,1387600
924R,ｼﾞｪｲﾘｰｽ,515,業務委託売上,,差額(科目 - 合計),,,,0
924S,ﾋｭｰﾘｯｸふふ,515,業務委託売上,7272,ﾋｭｰﾘｯｸふふ,0,0,705784,705784
924S,ﾋｭｰﾘｯｸふふ,515,業務委託売上,,合計,0,0,705784,705784
924S,ﾋｭｰﾘｯｸふふ,515,業務委託売上,,差額(科目 - 合計),,,,0
9256,あんしんｻﾎﾟｰﾄ,515,業務委託売上,6928,あんしんｻﾎﾟｰﾄ,354347,0,0,354347
9256,あんしんｻﾎﾟｰﾄ,515,業務委託売上,,合計,354347,0,0,354347
9256,あんしんｻﾎﾟｰﾄ,515,業務委託売上,,差額(科目 - 合計),,,,0
9330,人材紹介,515,業務委託売上,6055,NHKﾒﾃﾞｨｱﾃｸﾉﾛｼﾞ,1380480,0,0,1380480
9330,人材紹介,515,業務委託売上,6584,㈱ﾏｲﾅﾋﾞ,2891696,0,0,2891696
9330,人材紹介,515,業務委託売上,6603,㈱内外出版社,1940000,0,0,1940000
9330,人材紹介,515,業務委託売上,6765,ﾃｺﾑ,1392983,0,0,1392983
9330,人材紹介,515,業務委託売上,6766,ﾋｭｰﾏﾝｻｲｴﾝｽ,0,0,1130376,1130376
9330,人材紹介,515,業務委託売上,6795,DASH,1050119,0,0,1050119
9330,人材紹介,515,業務委託売上,6988,㈱ﾄﾗﾝｽ･ｱｼﾞｱ,1800000,0,0,1800000
9330,人材紹介,515,業務委託売上,6A01,ﾈｽﾄﾋﾞｼﾞｭｱﾙ㈱,1260000,0,0,1260000
9330,人材紹介,515,業務委託売上,6A11,㈱MONSTER DIVE,1267500,0,0,1267500
9330,人材紹介,515,業務委託売上,6A27,㈱英和出版社,1050000,0,0,1050000
9330,人材紹介,515,業務委託売上,6A31,㈱社楽ﾊﾟｰﾄﾅｰｽﾞ,0,0,3024000,3024000
9330,人材紹介,515,業務委託売上,6A33,電通ｸﾘｴｰﾃｨﾌﾞX,1776240,0,0,1776240
9330,人材紹介,515,業務委託売上,6A34,Activ8㈱,1260000,0,0,1260000
9330,人材紹介,515,業務委託売上,6A36,ｶﾞｰﾃﾞｨｱﾝ･ｱﾄﾞﾊﾞ,0,0,2100000,2100000
9330,人材紹介,515,業務委託売上,6A45,WASHIDA IP IN,1049454,0,0,1049454
9330,人材紹介,515,業務委託売上,7934,㈱ｱﾏﾅ,2016000,0,0,2016000
9330,人材紹介,515,業務委託売上,7961,ｺﾛﾌﾟﾗ,1260000,0,0,1260000
9330,人材紹介,515,業務委託売上,,合計,21394472,0,6254376,27648848
9330,人材紹介,515,業務委託売上,,差額(科目 - 合計),,,,0
9340,ﾌﾟﾛ人材,515,業務委託売上,6965,PwCﾋﾞｼﾞﾈｽｱｼｭｱﾗ,934776,0,0,934776
9340,ﾌﾟﾛ人材,515,業務委託売上,6A21,日本ｸﾚｱｽ税理士,2100000,0,0,2100000
9340,ﾌﾟﾛ人材,515,業務委託売上,,合計,3034776,0,0,3034776
9340,ﾌﾟﾛ人材,515,業務委託売上,,差額(科目 - 合計),,,,0
A102,ｳﾉｱｴﾚｼﾞｬﾊﾟﾝ,515,業務委託売上,6018,ｳﾉｱｴﾚｼﾞｬﾊﾟﾝ,215036,0,0,215036
A102,ｳﾉｱｴﾚｼﾞｬﾊﾟﾝ,515,業務委託売上,,合計,215036,0,0,215036
A102,ｳﾉｱｴﾚｼﾞｬﾊﾟﾝ,515,業務委託売上,,差額(科目 - 合計),,,,0
A103,ﾘｰﾌﾟﾍﾙｼﾞｬﾊﾟﾝ,515,業務委託売上,6016,ﾘｰﾌﾟﾍﾙｼﾞｬﾊﾟﾝ,685000,0,100000,785000
A103,ﾘｰﾌﾟﾍﾙｼﾞｬﾊﾟﾝ,515,業務委託売上,,合計,685000,0,100000,785000
A103,ﾘｰﾌﾟﾍﾙｼﾞｬﾊﾟﾝ,515,業務委託売上,,差額(科目 - 合計),,,,0
A104,ﾄﾞﾙﾆｴﾄﾞﾃｯｸｼﾞｬﾊﾟﾝ,515,業務委託売上,6006,ﾄﾞﾙﾆｴﾒﾄﾞﾃｯｸｼﾞｬ,790387,0,111132,901519
A104,ﾄﾞﾙﾆｴﾄﾞﾃｯｸｼﾞｬﾊﾟﾝ,515,業務委託売上,,合計,790387,0,111132,901519
A104,ﾄﾞﾙﾆｴﾄﾞﾃｯｸｼﾞｬﾊﾟﾝ,515,業務委託売上,,差額(科目 - 合計),,,,0
A105,ｺﾞｰﾙﾄﾞｸﾚｽﾄ,515,業務委託売上,6021,ｺﾞｰﾙﾄﾞｸﾚｽﾄ,2666290,0,260085,2926375
A105,ｺﾞｰﾙﾄﾞｸﾚｽﾄ,515,業務委託売上,,合計,2666290,0,260085,2926375
A105,ｺﾞｰﾙﾄﾞｸﾚｽﾄ,515,業務委託売上,,差額(科目 - 合計),,,,0
A106,ｺﾞｰﾙﾄﾞｺﾐｭﾆﾃｨ,515,業務委託売上,6060,ｺﾞｰﾙﾄﾞｸﾚｽﾄｺﾐｭﾆ,673699,0,89040,762739
A106,ｺﾞｰﾙﾄﾞｺﾐｭﾆﾃｨ,515,業務委託売上,,合計,673699,0,89040,762739
A106,ｺﾞｰﾙﾄﾞｺﾐｭﾆﾃｨ,515,業務委託売上,,差額(科目 - 合計),,,,0
A107,ｱﾄﾞﾈｸｽﾄ,515,業務委託売上,6097,ｱﾄﾞﾈｸｽﾄ,234109,0,25000,259109
A107,ｱﾄﾞﾈｸｽﾄ,515,業務委託売上,,合計,234109,0,25000,259109
A107,ｱﾄﾞﾈｸｽﾄ,515,業務委託売上,,差額(科目 - 合計),,,,0
A108,ｻｸｾｽ･ﾌﾟﾛ,515,業務委託売上,6169,ｻｸｾｽ･ﾌﾟﾛ,684297,0,70500,754797
A108,ｻｸｾｽ･ﾌﾟﾛ,515,業務委託売上,,合計,684297,0,70500,754797
A108,ｻｸｾｽ･ﾌﾟﾛ,515,業務委託売上,,差額(科目 - 合計),,,,0
A109,ｺﾞｰﾙﾄﾞｸﾚｽﾄ住宅販売,515,業務委託売上,6357,㈱ｺﾞｰﾙﾄﾞｸﾚｽﾄ住,57500,0,0,57500
A109,ｺﾞｰﾙﾄﾞｸﾚｽﾄ住宅販売,515,業務委託売上,,合計,57500,0,0,57500
A109,ｺﾞｰﾙﾄﾞｸﾚｽﾄ住宅販売,515,業務委託売上,,差額(科目 - 合計),,,,0
A110,ｺﾍﾞﾙｺ・ｷｬﾘｱ・ﾃﾞｨﾍﾞﾛｯﾌﾟﾒﾝﾄ㈱,515,業務委託売上,6024,ｺﾍﾞﾙｺｷｬﾘｱ,784349,0,102000,886349
A110,ｺﾍﾞﾙｺ・ｷｬﾘｱ・ﾃﾞｨﾍﾞﾛｯﾌﾟﾒﾝﾄ㈱,515,業務委託売上,,合計,784349,0,102000,886349
A110,ｺﾍﾞﾙｺ・ｷｬﾘｱ・ﾃﾞｨﾍﾞﾛｯﾌﾟﾒﾝﾄ㈱,515,業務委託売上,,差額(科目 - 合計),,,,0
A111,日本ﾍﾞﾝﾁｬｰｷｬﾋﾟﾀﾙ,515,業務委託売上,6038,日本ﾍﾞﾝﾁｬｰｷｬﾋﾟ,321134,0,52594,373728
A111,日本ﾍﾞﾝﾁｬｰｷｬﾋﾟﾀﾙ,515,業務委託売上,,合計,321134,0,52594,373728
A111,日本ﾍﾞﾝﾁｬｰｷｬﾋﾟﾀﾙ,515,業務委託売上,,差額(科目 - 合計),,,,0
A112,ｱｽﾃｯｸ,515,業務委託売上,6156,ｱｽﾃｯｸ,203712,0,33552,237264
A112,ｱｽﾃｯｸ,515,業務委託売上,,合計,203712,0,33552,237264
A112,ｱｽﾃｯｸ,515,業務委託売上,,差額(科目 - 合計),,,,0
A113,ｴﾙｴﾇｼﾞｰｼﾞｬﾊﾟﾝ,515,業務委託売上,6093,ｴﾙｴﾇｼﾞｰｼﾞｬﾊﾟﾝ,1938396,0,304204,2242600
A113,ｴﾙｴﾇｼﾞｰｼﾞｬﾊﾟﾝ,515,業務委託売上,,合計,1938396,0,304204,2242600
A113,ｴﾙｴﾇｼﾞｰｼﾞｬﾊﾟﾝ,515,業務委託売上,,差額(科目 - 合計),,,,0
A114,ﾌﾞﾛｰﾄﾞﾒﾃﾞｨｱ･ｽﾀｼﾞｵ,515,業務委託売上,6196,ﾌﾞﾛｰﾄﾞﾒﾃﾞｨｱ・ｽ,2261227,0,385940,2647167
A114,ﾌﾞﾛｰﾄﾞﾒﾃﾞｨｱ･ｽﾀｼﾞｵ,515,業務委託売上,,合計,2261227,0,385940,2647167
A114,ﾌﾞﾛｰﾄﾞﾒﾃﾞｨｱ･ｽﾀｼﾞｵ,515,業務委託売上,,差額(科目 - 合計),,,,0
A115,ﾌﾟﾛｽﾍﾟｸﾄ,515,業務委託売上,6264,㈱ﾌﾟﾛｽﾍﾟｸﾄ,1594700,0,245950,1840650
A115,ﾌﾟﾛｽﾍﾟｸﾄ,515,業務委託売上,,合計,1594700,0,245950,1840650
A115,ﾌﾟﾛｽﾍﾟｸﾄ,515,業務委託売上,,差額(科目 - 合計),,,,0
A116,ﾅｶﾑﾗ･ﾕｰｴｽｴｰ･ｲﾝｸ,515,業務委託売上,6295,NAKAMURA(USA)I,463069,0,64500,527569
A116,ﾅｶﾑﾗ･ﾕｰｴｽｴｰ･ｲﾝｸ,515,業務委託売上,,合計,463069,0,64500,527569
A116,ﾅｶﾑﾗ･ﾕｰｴｽｴｰ･ｲﾝｸ,515,業務委託売上,,差額(科目 - 合計),,,,0
A117,ﾎｯﾄﾄﾞｯｸ,515,業務委託売上,6332,㈱ﾎｯﾄﾄﾞｯｸﾞ,383500,0,64500,448000
A117,ﾎｯﾄﾄﾞｯｸ,515,業務委託売上,,合計,383500,0,64500,448000
A117,ﾎｯﾄﾄﾞｯｸ,515,業務委託売上,,差額(科目 - 合計),,,,0
A118,ｵﾘﾝﾊﾟｽRMS,515,業務委託売上,9038,ｵﾘﾝﾊﾟｽRMS,278300,0,43420,321720
A118,ｵﾘﾝﾊﾟｽRMS,515,業務委託売上,,合計,278300,0,43420,321720
A118,ｵﾘﾝﾊﾟｽRMS,515,業務委託売上,,差額(科目 - 合計),,,,0
A119,ｳｪﾙﾈｯﾄ,515,業務委託売上,6428,ｳｪﾙﾈｯﾄ㈱,1310650,0,202200,1512850
A119,ｳｪﾙﾈｯﾄ,515,業務委託売上,,合計,1310650,0,202200,1512850
A119,ｳｪﾙﾈｯﾄ,515,業務委託売上,,差額(科目 - 合計),,,,0
A120,ﾀﾚｯﾄﾌﾟﾚﾎﾞﾝ㈱,515,業務委託売上,6489,ﾀﾚｯﾄﾌﾟﾚﾎﾞﾝ㈱,780819,0,115500,896319
A120,ﾀﾚｯﾄﾌﾟﾚﾎﾞﾝ㈱,515,業務委託売上,,合計,780819,0,115500,896319
A120,ﾀﾚｯﾄﾌﾟﾚﾎﾞﾝ㈱,515,業務委託売上,,差額(科目 - 合計),,,,0
A121,NOC社労士法人,515,業務委託売上,7527,NOC社会保険労,685700,0,93400,779100
A121,NOC社労士法人,515,業務委託売上,,合計,685700,0,93400,779100
A121,NOC社労士法人,515,業務委託売上,,差額(科目 - 合計),,,,0
A122,ｸﾗﾘｱﾝﾄｼﾞｬﾊﾟﾝ,515,業務委託売上,6002,ｸﾗﾘｱﾝﾄｼﾞｬﾊﾟﾝK.,1165769,0,155750,1321519
A122,ｸﾗﾘｱﾝﾄｼﾞｬﾊﾟﾝ,515,業務委託売上,,合計,1165769,0,155750,1321519
A122,ｸﾗﾘｱﾝﾄｼﾞｬﾊﾟﾝ,515,業務委託売上,,差額(科目 - 合計),,,,0
A123,ｸﾗﾘｱﾝﾄ触媒,515,業務委託売上,6483,ｸﾗﾘｱﾝﾄ触媒㈱,1733059,0,214590,1947649
A123,ｸﾗﾘｱﾝﾄ触媒,515,業務委託売上,,合計,1733059,0,214590,1947649
A123,ｸﾗﾘｱﾝﾄ触媒,515,業務委託売上,,差額(科目 - 合計),,,,0
A124,ﾆｼｻﾞｷ工芸,515,業務委託売上,6032,ﾆｼｻﾞｷ工芸,266220,0,32000,298220
A124,ﾆｼｻﾞｷ工芸,515,業務委託売上,,合計,266220,0,32000,298220
A124,ﾆｼｻﾞｷ工芸,515,業務委託売上,,差額(科目 - 合計),,,,0
A125,ｼﾞｬﾊﾟﾝｵｲﾙﾈｯﾄﾜｰｸ,515,業務委託売上,6106,ｼﾞｬﾊﾟﾝｵｲﾙﾈｯﾄﾜｰ,1608549,0,240890,1849439
A125,ｼﾞｬﾊﾟﾝｵｲﾙﾈｯﾄﾜｰｸ,515,業務委託売上,,合計,1608549,0,240890,1849439
A125,ｼﾞｬﾊﾟﾝｵｲﾙﾈｯﾄﾜｰｸ,515,業務委託売上,,差額(科目 - 合計),,,,0
A126,AVS,515,業務委託売上,9210,AVS,214000,0,34000,248000
A126,AVS,515,業務委託売上,,合計,214000,0,34000,248000
A126,AVS,515,業務委託売上,,差額(科目 - 合計),,,,0
A127,ﾒｲﾌﾟﾛｲﾝﾀﾞｽﾄﾘｰｽﾞ,515,業務委託売上,6113,ﾒｲﾌﾟﾛｲﾝﾀﾞｽﾄﾘｰｽ,538332,0,82977,621309
A127,ﾒｲﾌﾟﾛｲﾝﾀﾞｽﾄﾘｰｽﾞ,515,業務委託売上,,合計,538332,0,82977,621309
A127,ﾒｲﾌﾟﾛｲﾝﾀﾞｽﾄﾘｰｽﾞ,515,業務委託売上,,差額(科目 - 合計),,,,0
A128,ｲｰｸﾞﾛｰﾊﾞﾚｯｼﾞ,515,業務委託売上,9201,ｲｰｸﾞﾛｰﾊﾞﾚｯｼﾞ,1230938,0,182370,1413308
A128,ｲｰｸﾞﾛｰﾊﾞﾚｯｼﾞ,515,業務委託売上,,合計,1230938,0,182370,1413308
A128,ｲｰｸﾞﾛｰﾊﾞﾚｯｼﾞ,515,業務委託売上,,差額(科目 - 合計),,,,0
A129,ﾈｯﾄﾌﾟﾛﾃｸｼｮﾝｽﾞ,515,業務委託売上,9203,ﾈｯﾄﾌﾟﾛﾃｸｼｮﾝｽﾞ,2589709,0,360280,2949989
A129,ﾈｯﾄﾌﾟﾛﾃｸｼｮﾝｽﾞ,515,業務委託売上,,合計,2589709,0,360280,2949989
A129,ﾈｯﾄﾌﾟﾛﾃｸｼｮﾝｽﾞ,515,業務委託売上,,差額(科目 - 合計),,,,0
A130,ｲﾒｰｼﾞﾜﾝ,515,業務委託売上,6239,㈱ｲﾒｰｼﾞﾜﾝ,1123458,0,0,1123458
A130,ｲﾒｰｼﾞﾜﾝ,515,業務委託売上,,合計,1123458,0,0,1123458
A130,ｲﾒｰｼﾞﾜﾝ,515,業務委託売上,,差額(科目 - 合計),,,,0
A131,ｵﾘﾝﾊﾟｽ労働組合,515,業務委託売上,9121,ｵﾘﾝﾊﾟｽ労働組合,141000,0,23000,164000
A131,ｵﾘﾝﾊﾟｽ労働組合,515,業務委託売上,,合計,141000,0,23000,164000
A131,ｵﾘﾝﾊﾟｽ労働組合,515,業務委託売上,,差額(科目 - 合計),,,,0
A132,ｴﾑﾃｨｴｽｼﾞｬﾊﾟﾝ,515,業務委託売上,6347,ｴﾑﾃｨｴｽｼﾞｬﾊﾟﾝ㈱,751648,0,160784,912432
A132,ｴﾑﾃｨｴｽｼﾞｬﾊﾟﾝ,515,業務委託売上,,合計,751648,0,160784,912432
A132,ｴﾑﾃｨｴｽｼﾞｬﾊﾟﾝ,515,業務委託売上,,差額(科目 - 合計),,,,0
A133,(独)日本貿易振興機構,515,業務委託売上,6348,独)日本貿易復,1560000,0,275000,1835000
A133,(独)日本貿易振興機構,515,業務委託売上,,合計,1560000,0,275000,1835000
A133,(独)日本貿易振興機構,515,業務委託売上,,差額(科目 - 合計),,,,0
A134,mediba,515,業務委託売上,6498,㈱mediba,3081539,0,0,3081539
A134,mediba,515,業務委託売上,,合計,3081539,0,0,3081539
A134,mediba,515,業務委託売上,,差額(科目 - 合計),,,,0
A135,㈱ﾗｲﾄｱｯﾌﾟ,515,業務委託売上,6518,㈱ﾗｲﾄｱｯﾌﾟ,1039680,0,142500,1182180
A135,㈱ﾗｲﾄｱｯﾌﾟ,515,業務委託売上,,合計,1039680,0,142500,1182180
A135,㈱ﾗｲﾄｱｯﾌﾟ,515,業務委託売上,,差額(科目 - 合計),,,,0
A136,㈱ｸﾞﾙｰﾌﾟｾﾌﾞｼﾞｬﾊﾟﾝ,515,業務委託売上,6525,㈱ｸﾞﾙｰﾌﾟｾﾌﾞｼﾞｬ,1704277,0,268420,1972697
A136,㈱ｸﾞﾙｰﾌﾟｾﾌﾞｼﾞｬﾊﾟﾝ,515,業務委託売上,,合計,1704277,0,268420,1972697
A136,㈱ｸﾞﾙｰﾌﾟｾﾌﾞｼﾞｬﾊﾟﾝ,515,業務委託売上,,差額(科目 - 合計),,,,0
A137,㈱三井不動産ｱｺﾓﾃﾞｰｼｮﾝﾌｧﾝﾄﾞﾏﾈ,515,業務委託売上,6565,㈱三井不動産ｱｺ,614050,0,84600,698650
A137,㈱三井不動産ｱｺﾓﾃﾞｰｼｮﾝﾌｧﾝﾄﾞﾏﾈ,515,業務委託売上,,合計,614050,0,84600,698650
A137,㈱三井不動産ｱｺﾓﾃﾞｰｼｮﾝﾌｧﾝﾄﾞﾏﾈ,515,業務委託売上,,差額(科目 - 合計),,,,0
A138,㈱ﾏﾈｼﾞﾒﾝﾄｿﾘｭｰｼｮﾝｽﾞ,515,業務委託売上,6589,㈱ﾏﾈｼﾞﾒﾝﾄｿﾘｭｰｼ,2411171,0,338650,2749821
A138,㈱ﾏﾈｼﾞﾒﾝﾄｿﾘｭｰｼｮﾝｽﾞ,515,業務委託売上,,合計,2411171,0,338650,2749821
A138,㈱ﾏﾈｼﾞﾒﾝﾄｿﾘｭｰｼｮﾝｽﾞ,515,業務委託売上,,差額(科目 - 合計),,,,0
A139,ﾃﾚｺﾑﾌｫｰｽ,515,業務委託売上,6613,ﾃﾚｺﾑﾌｫｰｽ,373000,0,50000,423000
A139,ﾃﾚｺﾑﾌｫｰｽ,515,業務委託売上,,合計,373000,0,50000,423000
A139,ﾃﾚｺﾑﾌｫｰｽ,515,業務委託売上,,差額(科目 - 合計),,,,0
A140,ｺｸﾞﾆﾋﾞｼﾞｮﾝ㈱,515,業務委託売上,6636,ｺｸﾞﾆﾋﾞｼﾞｮﾝ㈱,2110078,0,503530,2613608
A140,ｺｸﾞﾆﾋﾞｼﾞｮﾝ㈱,515,業務委託売上,,合計,2110078,0,503530,2613608
A140,ｺｸﾞﾆﾋﾞｼﾞｮﾝ㈱,515,業務委託売上,,差額(科目 - 合計),,,,0
A141,ｽﾀｰ・ｼﾞｬﾊﾟﾝ,515,業務委託売上,6665,ｽﾀｰ・ｼﾞｬﾊﾟﾝ,886854,0,150900,1037754
A141,ｽﾀｰ・ｼﾞｬﾊﾟﾝ,515,業務委託売上,,合計,886854,0,150900,1037754
A141,ｽﾀｰ・ｼﾞｬﾊﾟﾝ,515,業務委託売上,,差額(科目 - 合計),,,,0
A142,㈱一休,515,業務委託売上,6718,㈱一休,2728755,0,415600,3144355
A142,㈱一休,515,業務委託売上,,合計,2728755,0,415600,3144355
A142,㈱一休,515,業務委託売上,,差額(科目 - 合計),,,,0
A143,ｸﾗﾘｱﾝﾄｹﾐｶﾙｽﾞ,515,業務委託売上,6721,ｸﾗﾘｱﾝﾄｹﾐｶﾙｽﾞ,1183096,0,122500,1305596
A143,ｸﾗﾘｱﾝﾄｹﾐｶﾙｽﾞ,515,業務委託売上,,合計,1183096,0,122500,1305596
A143,ｸﾗﾘｱﾝﾄｹﾐｶﾙｽﾞ,515,業務委託売上,,差額(科目 - 合計),,,,0
A144,浜松町ﾎﾃﾙﾏﾈｼﾞﾒﾝﾄ,515,業務委託売上,6748,浜松町ﾎﾃﾙﾏﾈｼﾞﾒ,631000,0,103200,734200
A144,浜松町ﾎﾃﾙﾏﾈｼﾞﾒﾝﾄ,515,業務委託売上,,合計,631000,0,103200,734200
A144,浜松町ﾎﾃﾙﾏﾈｼﾞﾒﾝﾄ,515,業務委託売上,,差額(科目 - 合計),,,,0
A145,ｻﾐｯﾄ･ｸﾞﾛｰﾊﾞﾙ･ﾊﾟﾜｰ,515,業務委託売上,6829,ｻﾐｯﾄ･ｸﾞﾛｰﾊﾞﾙ･ﾊ,295266,0,41000,336266
A145,ｻﾐｯﾄ･ｸﾞﾛｰﾊﾞﾙ･ﾊﾟﾜｰ,515,業務委託売上,,合計,295266,0,41000,336266
A145,ｻﾐｯﾄ･ｸﾞﾛｰﾊﾞﾙ･ﾊﾟﾜｰ,515,業務委託売上,,差額(科目 - 合計),,,,0
A146,日本ﾘﾏ,515,業務委託売上,6843,日本ﾘﾏ,1278848,0,208250,1487098
A146,日本ﾘﾏ,515,業務委託売上,,合計,1278848,0,208250,1487098
A146,日本ﾘﾏ,515,業務委託売上,,差額(科目 - 合計),,,,0
A147,ｵｱｼｽﾗｲﾌｽﾀｲﾙｸﾞﾙｰﾌﾟ,515,業務委託売上,6878,ｵｱｼｽﾗｲﾌｽﾀｲﾙｸﾞﾙ,9477567,0,1453440,10931007
A147,ｵｱｼｽﾗｲﾌｽﾀｲﾙｸﾞﾙｰﾌﾟ,515,業務委託売上,,合計,9477567,0,1453440,10931007
A147,ｵｱｼｽﾗｲﾌｽﾀｲﾙｸﾞﾙｰﾌﾟ,515,業務委託売上,,差額(科目 - 合計),,,,0
A148,DATUM STUDIO,515,業務委託売上,6982,DATUM STUDIO,2196509,0,205620,2402129
A148,DATUM STUDIO,515,業務委託売上,,合計,2196509,0,205620,2402129
A148,DATUM STUDIO,515,業務委託売上,,差額(科目 - 合計),,,,0
A149,ちゅらﾃﾞｰﾀ,515,業務委託売上,6983,ちゅらﾃﾞｰﾀ,596318,0,74800,671118
